sampleID,Domain,SiteID,quarantinedYN,CollDate,Remarks
OSBS_119_41_M_37_28_20130820,D03,OSBS,,20130820,Bag 1
OSBS_047_21_M_15_8_20130919,D03,OSBS,,20130919,Bag 10
OSBS_047_23_M_30_8_20130919,D03,OSBS,,20130919,Bag 10
OSBS_047_39_M_15_37_20130919,D03,OSBS,,20130919,Bag 10
OSBS_048_39_M_6_30_20130919,D03,OSBS,,20130919,Bag 12
OSBS_048_41_M_39_34_20130919,D03,OSBS,,20130919,Bag 12
OSBS_087_21_M_15_9_20130919,D03,OSBS,,20130919,
OSBS_087_39_M_5_30_20130919,D03,OSBS,,20130919,
OSBS_087_41_M_23_31_20130919,D03,OSBS,,20130919,
OSBS_119_23_M_37_13_20130920,D03,OSBS,,20130920,Bag 1
OSBS_119_39_M_15_37_20130920,D03,OSBS,,20130920,Bag 1
OSBS_119_41_M_34_29_20130920,D03,OSBS,,20130920,Bag 1
OSBS_047_23_M_27_6_20131024,D03,OSBS,,20131024,
OSBS_047_39_M_9_33_20131024,D03,OSBS,,20131024,
OSBS_047_41_M_38_38_20131024,D03,OSBS,,20131024,
OSBS_048_23_M_38_8_20131024,D03,OSBS,,20131024,
OSBS_048_39_M_6_21_20131024,D03,OSBS,,20131024,
OSBS_048_41_M_36_20_20131024,D03,OSBS,,20131024,
OSBS_087_23_M_40_6_20131024,D03,OSBS,,20131024,
OSBS_087_39_M_28_32_20131024,D03,OSBS,,20131024,
OSBS_087_39_M_4_26_20131024,D03,OSBS,,20131024,
OSBS_119_21_M_8_1_20131024,D03,OSBS,,20131024,Bag 1
OSBS_119_39_M_5_27_20131024,D03,OSBS,,20131024,Bag 1
OSBS_119_41_M_37_36_20131024,D03,OSBS,,20131024,Bag 1
OSBS_047_21_M_13_7_20131112,D03,OSBS,,20131112,
OSBS_047_23_M_30_7_20131112,D03,OSBS,,20131112,
OSBS_047_23_M_30_7_20131112,D03,OSBS,,20131112,
OSBS_047_41_M_35_29_20131112,D03,OSBS,,20131112,
OSBS_047_41_M_35_29_20131112,D03,OSBS,,20131112,
OSBS_048_21_M_24_9_20131112,D03,OSBS,,20131112,
OSBS_048_21_M_4_14_20131112,D03,OSBS,,20131112,
OSBS_048_41_M_31_27_20131112,D03,OSBS,,20131112,
OSBS_087_21_M_8_19_20131112,D03,OSBS,,20131112,
OSBS_087_21_M_8_19_20131112,D03,OSBS,,20131112,
OSBS_087_23_M_37_0_20131112,D03,OSBS,,20131112,
OSBS_087_23_M_37_0_20131112,D03,OSBS,,20131112,
OSBS_087_41_M_38_38_20131112,D03,OSBS,,20131112,
OSBS_119_21_M_19_1_20131112,D03,OSBS,,20131112,Bag 1
OSBS_119_21_M_19_1_20131112,D03,OSBS,,20131112,Bag 1
OSBS_119_23_M_31_8_20131112,D03,OSBS,,20131112,Bag 1
OSBS_119_23_M_31_8_20131112,D03,OSBS,,20131112,Bag 1
OSBS_119_41_M_29_34_20131112,D03,OSBS,,20131112,Bag 1
OSBS_047_21_M_10_6_20131211,D03,OSBS,,20131211,Bag 12
OSBS_047_23_M_21_3_20131211,D03,OSBS,,20131211,Bag 12
OSBS_047_41_M_38_24_20131211,D03,OSBS,,20131211,Bag 12
OSBS_048_21_M_9_19_20131211,D03,OSBS,,20131211,
OSBS_048_23_M_28_8_20131211,D03,OSBS,,20131211,
OSBS_048_39_M_17_32_20131211,D03,OSBS,,20131211,
OSBS_087_21_M_7_11_20131211,D03,OSBS,,20131211,Bag 10
OSBS_087_23_M_38_17_20131211,D03,OSBS,,20131211,Bag 10
OSBS_087_39_M_3_28_20131211,D03,OSBS,,20131211,Bag 10
OSBS_119_21_M_6_0_20131211,D03,OSBS,,20131211,Bag 10
OSBS_119_39_M_14_34_20131211,D03,OSBS,,20131211,Bag 10
OSBS_119_41_M_37_27_20131211,D03,OSBS,,20131211,Bag 10
OSBS_047_21_M_10_20_20140227,D03,OSBS,,20140227,
OSBS_047_21_M_20_3_20140227,D03,OSBS,,20140227,
OSBS_047_41_M_22_36_20140227,D03,OSBS,,20140227,
OSBS_048_21_M_5_11_20140227,D03,OSBS,,20140227,
OSBS_048_23_M_15_31_20140227,D03,OSBS,,20140227,
OSBS_048_41_M_37_33_20140227,D03,OSBS,,20140227,
OSBS_087_23_M_18_33_20140227,D03,OSBS,,20140227,
OSBS_087_39_M_32_18_20140227,D03,OSBS,,20140227,
OSBS_087_41_M_40_21_20140227,D03,OSBS,,20140227,
OSBS_119_23_M_18_38_20140227,D03,OSBS,,20140227,
OSBS_119_39_M_27_5_20140227,D03,OSBS,,20140227,
OSBS_119_41_M_30_31_20140227,D03,OSBS,,20140227,
OSBS_047_21_M_14_10_20140314,D03,OSBS,,20140314,Bag 16
OSBS_047_23_M_37_16_20140314,D03,OSBS,,20140314,Bag 16
OSBS_047_41_M_22_31_20140314,D03,OSBS,,20140314,Bag 16
OSBS_048_21_M_12_3_20140314,D03,OSBS,,20140314,Bag 16
OSBS_048_23_M_35_17_20140314,D03,OSBS,,20140314,Bag 16
OSBS_048_41_M_35_37_20140314,D03,OSBS,,20140314,Bag 14
OSBS_087_21_M_1_2_20140314,D03,OSBS,,20140314,Bag 16
OSBS_087_23_M_32_16_20140314,D03,OSBS,,20140314,Bag 16
OSBS_087_41_M_32_28_20140314,D03,OSBS,,20140314,Bag 16
OSBS_119_21_M_4_10_20140314,D03,OSBS,,20140314,
OSBS_119_23_M_25_7_20140314,D03,OSBS,,20140314,
OSBS_119_39_M_20_39_20140314,D03,OSBS,,20140314,
OSBS_002_21_M_6_9_20140521,D03,OSBS,,20140521,Bag 14
OSBS_002_23_M_32_16_20140521,D03,OSBS,,20140521,Bag 14
OSBS_002_41_M_22_34_20140521,D03,OSBS,,20140521,Bag 14
OSBS_003_21_M_0_19_20140521,D03,OSBS,,20140521,Bag 20
OSBS_003_21_M_6_5_20140521,D03,OSBS,,20140521,Bag 20
OSBS_003_23_M_32_1_20140521,D03,OSBS,,20140521,Bag 20
OSBS_006_21_M_13_2_20140521,D03,OSBS,,20140521,
OSBS_006_23_M_40_9_20140521,D03,OSBS,,20140521,
OSBS_006_41_M_28_30_20140521,D03,OSBS,,20140521,
OSBS_002_M_20_35_20140603,D03,OSBS,Y,20140603,Bag 14
OSBS_002_M_20_40_20140603,D03,OSBS,Y,20140603,Bag 14
OSBS_002_M_24_7_20140603,D03,OSBS,Y,20140603,Bag 14
OSBS_002_M_33_19_20140603,D03,OSBS,Y,20140603,Bag 14
OSBS_003_M_10_3_20140603,D03,OSBS,Y,20140603,
OSBS_003_M_7_29_20140603,D03,OSBS,Y,20140603,
OSBS_004_M_1_13_20140603,D03,OSBS,Y,20140603,
OSBS_004_M_40_21_20140603,D03,OSBS,Y,20140603,
OSBS_009_M_35_19_20140603,D03,OSBS,Y,20140603,
OSBS_022_M_30_6_20140603,D03,OSBS,Y,20140603,
OSBS_022_M_37_37_20140606,D03,OSBS,Y,20140603,
OSBS_022_M_8_24_20140603,D03,OSBS,Y,20140603,
OSBS_001_23_M_26_3_20140701,D03,OSBS,Y,20140701,
OSBS_001_23_M_29_2_20140701,D03,OSBS,Y,20140701,
OSBS_001_39_M_17_34_20140701,D03,OSBS,Y,20140701,
OSBS_002_21_M_12_7_20140701,D03,OSBS,Y,20140701,
OSBS_002_21_M_5_26_20140701,D03,OSBS,Y,20140701,Bag 14
OSBS_002_41_M_35_24_20140701,D03,OSBS,Y,20140701,Bag 14
OSBS_003_21_M_17_9_20140701,D03,OSBS,Y,20140701,Bag 20
OSBS_003_21_M_9_11_20140701,D03,OSBS,Y,20140701,Bag 20
OSBS_003_41_M_29_27_20140701,D03,OSBS,Y,20140701,
OSBS_022_30_M_2_33_20140701,D03,OSBS,Y,20140701,
OSBS_022_39_M_15_33_20140701,D03,OSBS,Y,20140701,
OSBS_022_39_M_15_39_20140701,D03,OSBS,Y,20140701,
OSBS_022_41_M_21_39_20140701,D03,OSBS,Y,20140701,
OSBS_001_23_M_26_3_20140818,D03,OSBS,Y,20140818,
OSBS_001_23_M_29_2_20140818,D03,OSBS,Y,20140818,
OSBS_001_39_M_17_34_20140818,D03,OSBS,Y,20140818,
OSBS_002_21_M_12_7_20140818,D03,OSBS,Y,20140818,
OSBS_002_39_M_2_33_20140818,D03,OSBS,Y,20140818,Bag 14
OSBS_002_39_M_5_26_20140818,D03,OSBS,Y,20140818,Bag 14
OSBS_002_41_M_35_24_20140818,D03,OSBS,Y,20140818,Bag 14
OSBS_003_21_M_17_9_20140818,D03,OSBS,Y,20140818,Bag 20
OSBS_003_21_M_9_11_20140818,D03,OSBS,Y,20140818,Bag 20
OSBS_003_M_41_29_20140818,D03,OSBS,Y,20140818,
OSBS_020_39_M_15_33_20140818,D03,OSBS,Y,20140818,
OSBS_022_41_M_21_39_20140818,D03,OSBS,Y,20140818,
OSBS_001_21_M_7_0_20140917,D03,OSBS,Y,20140917,
OSBS_001_41_M 30_37_20140917,D03,OSBS,Y,20140917,
OSBS_001_41_M_22_32_20140917,D03,OSBS,Y,20140917,
OSBS_002_21_M_9_4_20140917,D03,OSBS,Y,20140917,
OSBS_002_23_M_25_6_20140917,D03,OSBS,Y,20140917,
OSBS_002_39_M_10_34_20140917,D03,OSBS,Y,20140917,
OSBS_003_21_M_15_17_20140917,D03,OSBS,Y,20140917,Bag 20
OSBS_003_21_M_4_7_20140917,D03,OSBS,Y,20140917,Bag 20
OSBS_003_23_M_33_11_20140917,D03,OSBS,Y,20140917,
OSBS_022_21_M_16_7_20140917,D03,OSBS,Y,20140917,
OSBS_022_39_M_0_30_20140917,D03,OSBS,Y,20140917,
OSBS_022_41_M_23_38_20140917,D03,OSBS,Y,20140917,
OSBS_001_21_M_14_7_20141030,D03,OSBS,Y,20141030,20141030
OSBS_001_21_M_15_1_20141030,D03,OSBS,Y,20141030,20141030
OSBS_001_23_M_39_16_20141030,D03,OSBS,Y,20141030,20141030
OSBS_002_21_M_19_1_20141030,D03,OSBS,Y,20141030,20141030
OSBS_002_39_M_3_28_20141030,D03,OSBS,Y,20141030,20141030
OSBS_002_39_M_9_34_20141030,D03,OSBS,Y,20141030,20141030
OSBS_003_21_M_0_13_20141030,D03,OSBS,Y,20141030,20141030
OSBS_003_21_M_14_16_20141030,D03,OSBS,Y,20141030,20141030
OSBS_003_23_M_28_3_20141030,D03,OSBS,Y,20141030,20141030
OSBS_022_39_M_13_32_20141030,D03,OSBS,Y,20141030,20141030
OSBS_22_41_M_30_27_20141030,D03,OSBS,Y,20141030,20141030
OSBS_22_41_M_37_22_20141030,D03,OSBS,Y,20141030,20141030
OSBS_001_21_M_4_15_20141119,D03,OSBS,Y,20141119,20141119
OSBS_001_23_M_27_7_20141119,D03,OSBS,Y,20141119,20141119
OSBS_001_41_M_38_23_20141119,D03,OSBS,Y,20141119,20141119
OSBS_002_21_M_8_8_20141119,D03,OSBS,Y,20141119,20141119
OSBS_002_39_M_8_40_20141119,D03,OSBS,Y,20141119,20141119
OSBS_002_41_M_36_24_20141119,D03,OSBS,Y,20141119,20141119
OSBS_003_23_M_38_6_20141119,D03,OSBS,Y,20141119,20141119
OSBS_003_39_M_16_40_20141119,D03,OSBS,Y,20141119,20141119
OSBS_003_41_M_34_40_20141119,D03,OSBS,Y,20141119,20141119
OSBS_022_21_M_14_6_20141119,D03,OSBS,Y,20141119,20141119
OSBS_022_39_M_14_30_20141119,D03,OSBS,Y,20141119,20141119
OSBS_022_41_M_26_35_20141119,D03,OSBS,Y,20141119,20141119
OSBS_001_21_M_14_6_20141215,D03,OSBS,Y,20141215,20141215
OSBS_001_39_M_16_0_20141215,D03,OSBS,Y,20141215,20141215
OSBS_001_41_M_23_36_20141215,D03,OSBS,Y,20141215,20141215
OSBS_002_23_M_22_6_20141215,D03,OSBS,Y,20141215,20141215
OSBS_002_23_M_39_5_20141215,D03,OSBS,Y,20141215,20141215
OSBS_002_39_M_2_21_20141215,D03,OSBS,Y,20141215,20141215
OSBS_003_21_M_14_5_20141215,D03,OSBS,Y,20141215,20141215
OSBS_003_39_M_2_8_20141215,D03,OSBS,Y,20141215,20141215
OSBS_003_41_M_26_38_29141215,D03,OSBS,Y,20141215,20141215
OSBS_022_21_M_7_0_20141215,D03,OSBS,Y,20141215,20141215
OSBS_022_41_M_24_31_20141215,D03,OSBS,Y,20141215,20141215
OSBS_022_41_M_39_27_20141215,D03,OSBS,Y,20141215,20141215
SCBI_002_23_M_26_3_20140618,D02,SCBI,,20140618,
SCBI_002_23_M_29_2_20140618,D02,SCBI,,20140618,
SCBI_002_39_M_17_34_20140618,D02,SCBI,,20140618,
SCBI_003_21_M_13_6_20140618,D02,SCBI,,20140618,
SCBI_003_39_M_5_26_20140618,D02,SCBI,,20140618,
SCBI_003_41_M_35_24_20140618,D02,SCBI,,20140618,
SCBI_006_21_M_17_9_20140618,D02,SCBI,,20140618,
SCBI_006_21_M_9_11_20140618,D02,SCBI,,20140618,
SCBI_006_41_M_29_37_20140618,D02,SCBI,,20140618,
SCBI_012_39_M_15_33_20140618,D02,SCBI,,20140618,
SCBI_012_39_M_2_33_20140618,D02,SCBI,,20140618,
SCBI_012_41_M_21_39_20140618,D02,SCBI,,20140618,
SCBI_002_21_M_1_6_20140715,D02,SCBI,,20140715,
SCBI_002_21_M_7_5_20140715,D02,SCBI,,20140715,
SCBI_002_21_M_9_17_20140715,D02,SCBI,,20140715,
SCBI_003_21_M_11_0_20140715,D02,SCBI,,20140715,
SCBI_003_23_M_30_5_20140715,D02,SCBI,,20140715,
SCBI_003_41_M_27_36_20140715,D02,SCBI,,20140715,
SCBI_006_21_M_1_7_20140715,D02,SCBI,,20140715,
SCBI_006_23_M_27_2_20140715,D02,SCBI,,20140715,
SCBI_006_39_M_3_26_20140715,D02,SCBI,,20140715,
SCBI_012_23_M_33_4_20140715,D02,SCBI,,20140715,
SCBI_012_39_M_19_40_20140715,D02,SCBI,,20140715,
SCBI_012_41_M_21_38_20140715,D02,SCBI,,20140715,
SCBI_002_21_M_7_0_20140825,D02,SCBI,,20140825,
SCBI_002_41_M_22_32_20140825,D02,SCBI,,20140825,
SCBI_002_41_M_30_37_20140825,D02,SCBI,,20140825,
SCBI_004_21_M_3_5_20140825,D02,SCBI,,20140825,
SCBI_004_23_M_33_2_20140825,D02,SCBI,,20140825,
SCBI_004_41_M_24_40_20140825,D02,SCBI,,20140825,
SCBI_012_21_M_16_7_20140825,D02,SCBI,,20140825,
SCBI_012_39_M_0_30_20140825,D02,SCBI,,20140825,
SCBI_045_23_M_31_2_20140825,D02,SCBI,,20140825,
SCBI_045_41_M_23_30_20140825,D02,SCBI,,20140825,
SCBI_045_41_M_30_38_20140825,D02,SCBI,,20140825,Sample ID should be: SCBI_012.39.M.0.28.20141211
SCBI_046_23_M_23_9_20140825,D02,SCBI,,20140825,
SCBI_046_23_M_31_3_20140825,D02,SCBI,,20140825,
SCBI_046_39_M_19_30_20140825,D02,SCBI,,20140825,3
SCBI_005_21_M_2_0_20140826,D02,SCBI,,20140826,
SCBI_005_21_M_8_11_20140826,D02,SCBI,,20140826,
SCBI_005_41_M_39_30_20140826,D02,SCBI,,20140826,
SCBI_006_21_M_4_7_20140826,D02,SCBI,,20140826,
SCBI_006_23_M_33_11_20140826,D02,SCBI,,20140826,
SCBI_033_21_M_6_12_20140826,D02,SCBI,,20140826,
SCBI_033_23_M_36_16_20140826,D02,SCBI,,20140826,
SCBI_033_39_M_4_38_20140826,D02,SCBI,,20140826,
SCBI_003_21_M_9_6_20140827,D02,SCBI,,20140827,
SCBI_003_23_M_25_6_20140827,D02,SCBI,,20140827,
SCBI_003_39_M_10_34_20140827,D02,SCBI,,20140827,
SCBI_006_21_M_15_7_20140827,D02,SCBI,,20140827,
SCBI_012_41_M_23_38_20140827,D02,SCBI,,20140827,
SCBI_067_23_M_33_17_20140827,D02,SCBI,,20140827,3
SCBI_067_39_M_18_37_20140827,D02,SCBI,,20140827,3
SCBI_067_39_M_2_27_20140827,D02,SCBI,,20140827,3
SCBI_002_21_M_15_1_20140915,D02,SCBI,,20140915,
SCBI_002_21_M_16_6_20140915,D02,SCBI,,20140915,
SCBI_002_23_M_39_16_20140915,D02,SCBI,,20140915,
SCBI_003_21_M_19_1_20140915,D02,SCBI,,20140915,
SCBI_003_39_M_3_28_20140915,D02,SCBI,,20140915,
SCBI_003_39_M_9_34_20140915,D02,SCBI,,20140915,
SCBI_006_21_M_0_13_20140915,D02,SCBI,,20140915,
SCBI_006_21_M_14_6_20140915,D02,SCBI,,20140915,
SCBI_006_23_M_28_3_20140915,D02,SCBI,,20140915,
SCBI_012_39_M_13_31_20140915,D02,SCBI,,20140915,
SCBI_012_41_M_30_27_20140915,D02,SCBI,,20140915,
SCBI_012_41_M_37_22_20140915,D02,SCBI,,20140915,
SCBI_002_21_M_4_15_20141013,D02,SCBI,,20141013,
SCBI_002_23_M_27_7_20141013,D02,SCBI,,20141013,
SCBI_002_41_M_38_23_20141013,D02,SCBI,,20141013,
SCBI_006_23_M_34_6_20141013,D02,SCBI,,20141013,
SCBI_006_39_M_16_40_20141013,D02,SCBI,,20141013,
SCBI_006_41_M_34_40_20141013,D02,SCBI,,20141013,
SCBI_012_21_M_14_6_20141015,D02,SCBI,,20141015,
SCBI_012_39_M_14_30_20141015,D02,SCBI,,20141015,
SCBI_012_41_M_26_35_20141015,D02,SCBI,,20141015,
SCBI_003_21_M_8_8_20141017,D02,SCBI,,20141017,
SCBI_003_39_M_8_40_20141017,D02,SCBI,,20141017,
SCBI_003_41_M_35_24_20141017,D02,SCBI,,20141017,
SCBI_003_21_M_5_15_20141208,D02,SCBI,,20141208,
SCBI_003_23_M_32_16_20141208,D02,SCBI,,20141208,
SCBI_003_41_M_36_35_20141208,D02,SCBI,,20141208,
SCBI_002_39_M_10_30_20141210,D02,SCBI,,20141210,
SCBI_002_39_M_16_32_20141210,D02,SCBI,,20141210,
SCBI_002_39_M_2_38_20141210,D02,SCBI,,20141210,
SCBI_006_23_M_30_13_20141210,D02,SCBI,,20141210,
SCBI_006_41_M_30_28_20141210,D02,SCBI,,20141210,
SCBI_006_41_M_39_22_20141210,D02,SCBI,,20141210,
SCBI_012_21_M_0_8_20141211,D02,SCBI,,20141211,
SCBI_012_21_M_1_8_20141211,D02,SCBI,,20141211,
SCBI_012_21_M_19_9_20141211,D02,SCBI,,20141211,
STER_001_41_Mineral_25_ 38,D10,STER,,20130627,3
STER_001_41_Mineral_25_ 38,D10,STER,,20130627,3
STER_001_39_Mineral_9_ 26,D10,STER,,20130627,3
STER_001_39_Mineral_9_ 26,D10,STER,,20130627,3
STER_001_23_Mineral_22_ 2,D10,STER,,20130627,3
STER_001_23_Mineral_22_ 2,D10,STER,,20130627,3
STER_003_41_Mineral_22_ 37,D10,STER,,20130627,3
STER_003_41_Mineral_22_ 37,D10,STER,,20130627,3
STER_003_39_Mineral_9_ 22,D10,STER,,20130627,3
STER_003_39_Mineral_9_ 22,D10,STER,,20130627,3
STER_003_23_Mineral_38_ 5,D10,STER,,20130627,3
STER_003_23_Mineral_38_ 5,D10,STER,,20130627,3
STER_004_41_Mineral_22_ 33,D10,STER,,20130627,3
STER_004_41_Mineral_22_ 33,D10,STER,,20130627,3
STER_004_39_Mineral_1_ 21,D10,STER,,20130627,3
STER_004_39_Mineral_1_ 21,D10,STER,,20130627,3
STER_004_21_Mineral_3_ 10,D10,STER,,20130627,3
STER_004_21_Mineral_3_ 10,D10,STER,,20130627,3
STER_005_41_Mineral_34_ 37,D10,STER,,20130627,3
STER_005_41_Mineral_34_ 37,D10,STER,,20130627,3
STER_005_39_Mineral_16_ 35,D10,STER,,20130627,3
STER_005_39_Mineral_16_ 35,D10,STER,,20130627,3
STER_005_39_Mineral_5_ 35,D10,STER,,20130627,3
STER_005_39_Mineral_5_ 35,D10,STER,,20130627,3
STER_007_21_Mineral_10_ 9,D10,STER,,20130724,1
STER_007_23_Mineral_17_ 3,D10,STER,,20130724,1
STER_007_41_Mineral_13_ 9,D10,STER,,20130724,1
STER_029_21_Mineral_1_ 9,D10,STER,,20130724,1
STER_029_23_Mineral_33_ 2,D10,STER,,20130724,1
STER_029_41_Mineral_24_ 40,D10,STER,,20130724,1
STER_032_21_Mineral_6_ 12,D10,STER,,20130724,1
STER_032_39_Mineral_3_ 37,D10,STER,,20130724,1
STER_032_41_Mineral_36_ 16,D10,STER,,20130724,1
STER_003_41_Mineral_39_ 37,D10,STER,,20130725,2
STER_003_23_Mineral_35_ 19,D10,STER,,20130725,2
STER_003_21_Mineral_10_ 14,D10,STER,,20130725,2
STER_004_39_Mineral_29_ 34,D10,STER,,20130725,2
STER_004_23_Mineral_25_ 5,D10,STER,,20130725,2
STER_004_21_Mineral_3_ 19,D10,STER,,20130725,2
STER_005_41_Mineral_28_ 33,D10,STER,,20130725,2
STER_005_39_Mineral_4_ 34,D10,STER,,20130725,2
STER_005_23_Mineral_40_ 9,D10,STER,,20130725,2
STER_006_41_Mineral_22_ 31,D10,STER,,20130725,2
STER_006_23_Mineral_36_ 5,D10,STER,,20130725,2
STER_006_21_Mineral_8_ 5,D10,STER,,20130725,2
STER_003_41_Mineral_39_ 34,D10,STER,,20130822,1
STER_003_39_Mineral_6_ 30,D10,STER,,20130822,1
STER_003_21_Mineral_0_ 5,D10,STER,,20130822,1
STER_004_41_Mineral_23_ 31,D10,STER,,20130822,1
STER_004_39_Mineral_5_ 30,D10,STER,,20130822,1
STER_004_21_Mineral_15_ 9,D10,STER,,20130822,1
STER_005_41_Mineral_34_ 29,D10,STER,,20130822,1
STER_005_39_Mineral_15_ 37,D10,STER,,20130822,1
STER_005_23_Mineral_37_ 13,D10,STER,,20130822,1
STER_006_39_Mineral_15_ 37,D10,STER,,20130822,1
STER_006_23_Mineral_30_ 8,D10,STER,,20130822,1
STER_006_21_Mineral_15_ 8,D10,STER,,20130822,1
STER_004_41_Mineral_26_ 32,D10,STER,,20130919,2
STER_004_39_Mineral_4_ 26,D10,STER,,20130919,2
STER_004_23_Mineral_40_ 6,D10,STER,,20130919,2
STER_005_39_Mineral_5_ 27,D10,STER,,20130919,2
STER_005_21_Mineral_8_ 1,D10,STER,,20130919,2
STER_003_41_Mineral_31_ 27_20131030,D10,STER,,20131030,4
STER_003_23_Mineral_24_ 9_20131030,D10,STER,,20131030,4
STER_003_21_Mineral_4_ 14_20131030,D10,STER,,20131030,4
STER_004_41_Mineral_38_ 38_20131030,D10,STER,,20131030,4
STER_004_23_Mineral_37_ 0_20131030,D10,STER,,20131030,4
STER_004_21_Mineral_8_ 19_20131030,D10,STER,,20131030,4
STER_005_41_Mineral_29_ 34_20131030,D10,STER,,20131030,4
STER_005_23_Mineral_31_ 8_20131030,D10,STER,,20131030,4
STER_005_21_Mineral_19_ 1_20131030,D10,STER,,20131030,4
STER_006_41_Mineral_35_ 29_20131030,D10,STER,,20131030,4
STER_006_23_Mineral_30_ 7_20131030,D10,STER,,20131030,4
STER_006_21_Mineral_13_ 7_20131030,D10,STER,,20131030,4
STER_003_39_Mineral_17_ 32_20131119,D10,STER,,20131119,2
STER_003_23_Mineral_28_ 8_20131119,D10,STER,,20131119,2
STER_003_21_Mineral_9_ 19_20131119,D10,STER,,20131119,2
STER_004_39_Mineral_3_ 28_20131119,D10,STER,,20131119,2
STER_004_23_Mineral_38_ 17_20131119,D10,STER,,20131119,2
STER_004_21_Mineral_7_ 11_20131119,D10,STER,,20131119,2
STER_005_41_Mineral_37_ 27_20131119,D10,STER,,20131119,2
STER_005_39_Mineral_14_ 34_20131119,D10,STER,,20131119,2
STER_005_21_Mineral_6_ 0_20131119,D10,STER,,20131119,2
STER_006_41_Mineral_38_ 24_20131119,D10,STER,,20131119,2
STER_006_23_Mineral_21_ 3_20131119,D10,STER,,20131119,2
STER_006_21_Mineral_10_ 6_20131119,D10,STER,,20131119,2
STER_003_41_Mineral_38_ 30_20131217,D10,STER,,20131217,4
STER_003_41_Mineral_38_ 30_20131217,D10,STER,,20131217,4
STER_003_39_Mineral_14_ 37_20131217,D10,STER,,20131217,4
STER_003_39_Mineral_14_ 37_20131217,D10,STER,,20131217,4
STER_003_23_Mineral_34_ 0_20131217,D10,STER,,20131217,4
STER_003_23_Mineral_34_ 0_20131217,D10,STER,,20131217,4
STER_004_41_Mineral_20_ 33_20131217,D10,STER,,20131217,4
STER_004_41_Mineral_20_ 33_20131217,D10,STER,,20131217,4
STER_004_39_Mineral_7_ 21_20131217,D10,STER,,20131217,4
STER_004_39_Mineral_7_ 21_20131217,D10,STER,,20131217,4
STER_004_23_Mineral_40_ 2_20131217,D10,STER,,20131217,4
STER_004_23_Mineral_40_ 2_20131217,D10,STER,,20131217,4
STER_005_39_Mineral_16_ 37_20131217,D10,STER,,20131217,4
STER_005_23_Mineral_30_ 18_20131217,D10,STER,,20131217,4
STER_005_21_Mineral_10_ 5_20131217,D10,STER,,20131217,4
STER_006_41_Mineral_26_ 39_20131217,D10,STER,,20131217,4
STER_006_23_Mineral_20_ 7_20131217,D10,STER,,20131217,4
STER_006_21_Mineral_2_ 15_20131217,D10,STER,,20131217,4
STER_003_41_Mineral_37_ 33,D10,STER,,20140115,3
STER_003_39_Mineral_15_ 31,D10,STER,,20140115,3
STER_003_21_Mineral_5_ 11,D10,STER,,20140115,3
STER_004_41_Mineral_40_ 21,D10,STER,,20140115,3
STER_004_39_Mineral_18_ 33,D10,STER,,20140115,3
STER_004_23_Mineral_32_ 18,D10,STER,,20140115,5
STER_005_41_Mineral_30_ 31,D10,STER,,20140115,3
STER_005_39_Mineral_18_ 38,D10,STER,,20140115,3
STER_005_23_Mineral_27_ 5,D10,STER,,20140115,1
STER_006_41_Mineral_22_ 36,D10,STER,,20140115,1
STER_006_39_Mineral_10_ 20,D10,STER,,20140115,1
STER_006_21_Mineral_20_ 3,D10,STER,,20140115,1
STER_003_21_Mineral_9_ 11,D10,STER,,20140325,3
STER_003_23_Mineral_37_ 14,D10,STER,,20140325,3
STER_003_39_Mineral_14_ 32,D10,STER,,20140325,3
STER_004_21_Mineral_0_ 1,D10,STER,,20140325,1
STER_004_23_Mineral_35_ 15,D10,STER,,20140325,1
STER_004_39_Mineral_0_ 37,D10,STER,,20140325,1
STER_005_21_Mineral_5_ 17,D10,STER,,20140325,1
STER_005_23_Mineral_39_ 15,D10,STER,,20140325,1
STER_005_41_Mineral_23_ 35,D10,STER,,20140325,1
STER_006_21_Mineral_6_ 12,D10,STER,,20140325,1
STER_006_23_Mineral_33_ 14,D10,STER,,20140325,1
STER_006_41_Mineral_36_ 23,D10,STER,,20140325,1
STER_006_21_Mineral_6_ 9,D10,STER,,20140421,1
STER_006_23_Mineral_32_ 16,D10,STER,,20140421,1
STER_006_41_Mineral_22_ 23,D10,STER,,20140421,1
STER_005_23_Mineral_30_ 6,D10,STER,,20140530,3
STER_005_39_Mineral_8_ 24,D10,STER,,20140530,3
STER_005_41_Mineral_37_ 37,D10,STER,,20140530,3
STER_006_21_Mineral_10_ 3,D10,STER,,20140530,1
STER_006_39_Mineral_7_ 29,D10,STER,,20140530,1
STER_006_41_Mineral_20_ 38,D10,STER,,20140530,1
STER_018_23_Mineral_24_ 7,D10,STER,,20140530,
STER_018_23_Mineral_33_ 19,D10,STER,,20140530,
STER_018_39_Mineral_20_ 40,D10,STER,,20140530,
STER_026_21_Mineral_1_ 13,D10,STER,,20140530,
STER_026_23_Mineral_35_ 19,D10,STER,,20140530,
STER_026_41_Mineral_40_ 21,D10,STER,,20140530,
STER_005_23_Mineral_26_ 3,D10,STER,,20140618,2
STER_005_23_Mineral_29_ 2,D10,STER,,20140618,2
STER_005_39_Mineral_17_ 34,D10,STER,,20140618,2
STER_006_21_Mineral_12_ 7,D10,STER,,20140618,2
STER_006_39_Mineral_5_ 26,D10,STER,,20140618,2
